0 592.6707238409995
1 708.3563723986639
2 744.8554801923174
3 769.9414549846388
4 761.2616762408521
5 835.9838390281832
6 846.937444620217
7 851.9903626730968
8 891.8865168414271
9 1036.8672836064848
10 983.7586048883977
11 1047.0663324334737
12 1123.7098218473914
13 1082.2055943755154
14 1095.7527988437384
15 1127.4300349418277
16 1251.0704716078483
17 1322.934152027877
18 1322.9072414513569
19 1464.1251053298254
20 1446.642800581773
21 1463.5471138381733
22 1619.8530316089173
23 1783.0897574389949
24 1836.4585273945315
25 1931.6469006655698
26 2000.950761166954
27 2204.6637966179123
28 2215.2929045412898
